tanggal,wp_id,sektor,kecamatan,omzet_est,tarif,expected_tax,paid_tax,ratio_paid_expected,month,txn_wp_month,sector_code,kec_code,anomaly_label,anomaly_score,is_anomaly
2025-04-25,WP0340,RESTORAN,Dawuan,99507485.95,0.1,9950748.59,8731345.09,0.8774561040336766,4,1,4,0,1,-0.11881143843527259,False
2025-04-17,WP0325,GALIAN_C,Panyingkiran,190368551.46,0.2,38073710.29,35013967.64,0.9196363415413277,4,2,0,6,1,-0.06883712625026117,False
2025-04-29,WP0331,HOTEL,Rajagaluh,90143120.06,0.1,9014312.01,10517217.74,1.1667243965299579,4,2,1,7,1,-0.08193137391929667,False
2024-12-14,WP0200,PARKIR,Dawuan,13284287.18,0.25,3321071.79,3196291.58,0.96242772879053,12,1,2,0,1,-0.049462685549523044,False
2025-04-21,WP0118,RESTORAN,Dawuan,109875330.05,0.1,10987533.0,13530522.48,1.2314431710921825,4,1,4,0,1,-0.07999876601058514,False
2025-02-10,WP0110,RESTORAN,Leuwimunding,72847404.64,0.1,7284740.46,7161615.99,0.9830983038206965,2,1,4,3,1,-0.14457106248735135,False
2025-01-23,WP0160,PARKIR,Rajagaluh,10097636.69,0.25,2524409.17,2806240.48,1.1116424838529644,1,1,2,7,1,-0.032396544377405134,False
2025-07-24,WP0055,REKLAME,Jatiwangi,25411477.04,0.25,6352869.26,6638329.93,1.044934132644184,7,1,3,1,1,-0.15025377510532822,False
2025-03-02,WP0264,REKLAME,Rajagaluh,41939216.77,0.25,10484804.19,9080762.43,0.8660879369269365,3,2,3,7,1,-0.09750330717911498,False
2025-02-28,WP0129,RESTORAN,Rajagaluh,65016838.18,0.1,6501683.82,6958911.38,1.070324484034968,2,1,4,7,1,-0.09219887346554428,False
2024-12-15,WP0191,RESTORAN,Rajagaluh,97728949.41,0.1,9772894.94,9390925.12,0.9609153866541003,12,1,4,7,1,-0.09122618036359198,False
2024-11-06,WP0225,RESTORAN,Majalengka,108560372.06,0.1,10856037.21,11562753.16,1.0650988879578462,11,2,4,5,1,-0.12590141545212719,False
2025-02-20,WP0214,RESTORAN,Jatiwangi,83846133.04,0.1,8384613.3,8654160.46,1.032147834414737,2,1,4,1,1,-0.13179097790542937,False
2025-04-08,WP0343,RESTORAN,Rajagaluh,46029487.99,0.1,4602948.8,4808096.76,1.0445688120623893,4,2,4,7,1,-0.0837532343198118,False
2025-07-04,WP0068,PARKIR,Panyingkiran,44825610.21,0.25,11206402.55,11741537.01,1.0477525644480796,7,1,2,6,1,-0.13427928893747793,False
2024-12-24,WP0286,RESTORAN,Jatiwangi,128817179.77,0.1,12881717.98,11085359.54,0.8605497773830318,12,1,4,1,1,-0.10096236661319657,False
2025-04-08,WP0174,RESTORAN,Majalengka,72979410.38,0.1,7297941.04,7409589.94,1.0152986848465961,4,1,4,5,1,-0.15108054233525248,False
2025-06-06,WP0285,REKLAME,Panyingkiran,7955674.7,0.25,1988918.68,1942711.73,0.9767678032970156,6,2,3,6,1,-0.05838555309934823,False
2025-04-04,WP0344,HOTEL,Majalengka,195166065.83,0.1,19516606.58,15809029.83,0.8100296414337006,4,1,1,5,1,-0.09542163141133025,False
2025-06-17,WP0310,RESTORAN,Panyingkiran,71306881.35,0.1,7130688.13,7966365.65,1.1171945126143108,6,1,4,6,1,-0.12895612907274184,False
2024-09-29,WP0322,PARKIR,Majalengka,6451427.26,0.25,1612856.81,1825354.29,1.1317522291392996,9,1,2,5,1,-0.04064539141152823,False
2024-10-24,WP0158,PARKIR,Dawuan,19759756.66,0.25,4939939.16,5324163.61,1.0777791866570277,10,1,2,0,1,-0.09274634876525456,False
2025-02-25,WP0137,REKLAME,Dawuan,13557147.86,0.25,3389286.97,2732754.83,0.8062919588068991,2,2,3,0,1,-0.03640677421488148,False
2024-10-22,WP0061,HOTEL,Kadipaten,157053803.51,0.1,15705380.35,15330943.09,0.9761586633589552,10,1,1,2,1,-0.12253388082362293,False
2025-03-07,WP0019,HOTEL,Panyingkiran,118260484.35,0.1,11826048.44,12970318.81,1.0967584714205687,3,1,1,6,1,-0.11495010320229926,False
2025-01-18,WP0142,RESTORAN,Panyingkiran,116923766.78,0.1,11692376.68,12644620.37,1.081441414013699,1,2,4,6,1,-0.08116148189049477,False
2025-08-13,WP0092,PARKIR,Panyingkiran,20989501.32,0.25,5247375.33,5550880.82,1.0578394856310003,8,2,2,6,1,-0.13110496965597296,False
2025-03-03,WP0230,REKLAME,Majalengka,20419423.64,0.25,5104855.91,4332090.82,0.8486215666761102,3,3,3,5,1,-0.09276050068131214,False
2025-07-19,WP0275,REKLAME,Kadipaten,28870150.24,0.25,7217537.56,7452145.98,1.0325053272046985,7,2,3,2,1,-0.15134954727694339,False
2025-01-02,WP0019,HOTEL,Panyingkiran,160381710.21,0.1,16038171.02,16869262.65,1.0518196014348273,1,1,1,6,1,-0.08252739786460794,False
2025-05-03,WP0092,PARKIR,Panyingkiran,14761219.08,0.25,3690304.77,3970783.11,1.076004112798521,5,1,2,6,1,-0.11532863068540317,False
2024-10-12,WP0123,HOTEL,Maja,112434779.72,0.1,11243477.97,12203284.89,1.085365660213056,10,1,1,4,1,-0.135294956482078,False
2025-02-14,WP0126,HOTEL,Kadipaten,91495919.45,0.1,9149591.94,8195327.7,0.8957041749776657,2,2,1,2,1,-0.10985559351843227,False
2024-12-21,WP0295,RESTORAN,Kadipaten,81096609.12,0.1,8109660.91,9481811.13,1.1691994567008352,12,1,4,2,1,-0.10588144338046152,False
2025-02-28,WP0051,GALIAN_C,Panyingkiran,251314980.15,0.2,50262996.03,42743130.78,0.8503896336479487,2,2,0,6,1,-0.033101644828266386,False
2024-11-09,WP0326,PARKIR,Maja,23317906.63,0.25,5829476.66,7410933.65,1.2712862718623528,11,2,2,4,1,-0.10327496950031523,False
2025-06-28,WP0178,HOTEL,Jatiwangi,113875348.47,0.1,11387534.85,11615021.51,1.0199768135067442,6,1,1,1,1,-0.1307411647871481,False
2025-01-25,WP0249,GALIAN_C,Maja,215185401.99,0.2,43037080.4,46076232.09,1.0706170507328374,1,2,0,4,1,-0.04680549893101349,False
2025-06-30,WP0017,HOTEL,Dawuan,99992951.83,0.1,9999295.18,12123101.49,1.2123956010667545,6,1,1,0,1,-0.0836985158261504,False
2024-09-09,WP0119,GALIAN_C,Kadipaten,214691802.38,0.2,42938360.48,41268630.77,0.9611133333612557,9,4,0,2,1,-0.008850274367869226,False
2024-09-20,WP0138,PARKIR,Leuwimunding,10664440.17,0.25,2666110.04,2471798.97,0.9271181357540667,9,3,2,3,1,-0.052282559379439486,False
2024-08-26,WP0325,GALIAN_C,Panyingkiran,374610880.82,0.2,74922176.16,81034349.32,1.081580294023323,8,3,0,6,-1,0.01783380346077712,True
2025-04-21,WP0248,GALIAN_C,Panyingkiran,199155282.78,0.2,39831056.56,37488874.27,0.9411970835754301,4,1,0,6,1,-0.07329221341609388,False
2024-09-16,WP0333,RESTORAN,Majalengka,81042882.23,0.1,8104288.22,7607572.98,0.9387095786186144,9,2,4,5,1,-0.14792077476846038,False
2025-05-06,WP0042,HOTEL,Maja,184042820.84,0.1,18404282.08,23170961.0,1.2589983624071905,5,1,1,4,1,-0.0800976331901811,False
2025-08-19,WP0170,REKLAME,Maja,24086831.79,0.25,6021707.95,6746950.5,1.12043801460016,8,2,3,4,1,-0.14033237117875297,False
2025-03-29,WP0348,RESTORAN,Majalengka,48337332.54,0.1,4833733.25,4313258.12,0.8923243995725251,3,2,4,5,1,-0.11086097841542591,False
2025-02-11,WP0297,PARKIR,Majalengka,14051306.92,0.25,3512826.73,3336839.52,0.949901539834844,2,1,2,5,1,-0.10648708966683679,False
2025-02-06,WP0107,HOTEL,Panyingkiran,125571749.96,0.1,12557175.0,12818085.86,1.0207778310010014,2,1,1,6,1,-0.10956341666827357,False
2025-01-23,WP0066,REKLAME,Dawuan,14915793.11,0.25,3728948.28,4110466.06,1.1023124353980045,1,1,3,0,1,-0.0700925086528178,False
2024-12-11,WP0280,PARKIR,Maja,28290847.05,0.25,7072711.76,7264882.33,1.0271707057379078,12,1,2,4,1,-0.12366600732405247,False
2024-12-03,WP0338,PARKIR,Rajagaluh,21988040.78,0.25,5497010.2,6348872.93,1.1549683735351264,12,1,2,7,1,-0.06296391065111417,False
2025-03-23,WP0062,RESTORAN,Jatiwangi,136937964.6,0.1,13693796.46,13178420.43,0.9623642697256798,3,3,4,1,1,-0.06745983281359846,False
2024-12-15,WP0150,RESTORAN,Maja,150328513.08,0.1,15032851.31,14861576.06,0.9886066025354707,12,2,4,4,1,-0.09092532954152094,False
2025-08-04,WP0349,HOTEL,Leuwimunding,13448992.14,0.1,1344899.21,1396079.99,1.038055476291045,8,1,1,3,1,-0.0034112790403912907,False
2025-04-05,WP0072,RESTORAN,Leuwimunding,50587606.86,0.1,5058760.69,5636754.62,1.114256033328985,4,1,4,3,1,-0.13379247115422166,False
2025-03-17,WP0306,GALIAN_C,Leuwimunding,218969725.72,0.2,43793945.14,43110074.99,0.9843843675692197,3,2,0,3,1,-0.08064111958543346,False
2024-10-21,WP0203,RESTORAN,Maja,79442535.09,0.1,7944253.51,8397836.57,1.057095743411139,10,2,4,4,1,-0.1423785796456895,False
2025-07-31,WP0157,REKLAME,Dawuan,33534908.5,0.25,8383727.13,9349814.96,1.1152336920106798,7,1,3,0,1,-0.13068408385483493,False
2024-12-18,WP0011,RESTORAN,Rajagaluh,84500339.17,0.1,8450033.92,6849363.9,0.8105723556669463,12,1,4,7,1,-0.07656336942887587,False
2025-02-09,WP0258,REKLAME,Majalengka,27654856.38,0.25,6913714.1,6851097.68,0.9909431574557009,2,1,3,5,1,-0.1436323383187636,False
2024-08-29,WP0087,PARKIR,Rajagaluh,13374319.76,0.25,3343579.94,3995355.84,1.194933547782919,8,2,2,7,1,-0.058495422021491716,False
2025-03-29,WP0190,RESTORAN,Majalengka,51330971.12,0.1,5133097.11,4644514.48,0.9048171855061593,3,1,4,5,1,-0.11972326813589734,False
2025-04-03,WP0300,RESTORAN,Dawuan,99253099.64,0.1,9925309.96,9769959.52,0.9843480515343018,4,2,4,0,1,-0.11404767011970351,False
2024-08-30,WP0089,GALIAN_C,Panyingkiran,361448236.07,0.2,72289647.21,64386483.3,0.8906736411779482,8,4,0,6,-1,0.04432885117051766,True
2024-09-06,WP0272,PARKIR,Rajagaluh,23601106.22,0.25,5900276.56,5479965.62,0.9287641967752103,9,1,2,7,1,-0.10319280683766646,False
2024-09-11,WP0316,REKLAME,Maja,26125821.46,0.25,6531455.37,6420228.27,0.9829705488747754,9,2,3,4,1,-0.15133017972365248,False
2025-08-03,WP0188,REKLAME,Maja,18544128.65,0.25,4636032.16,4034966.76,0.870349173764144,8,1,3,4,1,-0.12864413944789616,False
2025-01-26,WP0014,RESTORAN,Kadipaten,95409737.3,0.1,9540973.73,10256911.45,1.0750382235881073,1,2,4,2,1,-0.1084430301008859,False
2025-06-18,WP0136,HOTEL,Kadipaten,96398870.83,0.1,9639887.08,9464168.91,0.9817717605463901,6,2,1,2,1,-0.13884928052404982,False
2025-07-22,WP0022,RESTORAN,Dawuan,102345907.71,0.1,10234590.77,10929679.78,1.0679156622497765,7,1,4,0,1,-0.12653652247847896,False
2025-02-10,WP0269,HOTEL,Maja,110260734.49,0.1,11026073.45,636317.49,0.05771025314546585,2,1,1,4,-1,0.03530573599484266,True
2024-10-07,WP0293,PARKIR,Jatiwangi,7634726.65,0.25,1908681.66,1818930.71,0.952977517476644,10,1,2,1,1,-0.03656517713695384,False
2025-01-28,WP0070,GALIAN_C,Majalengka,240259040.88,0.2,48051808.18,52521612.21,1.0930205167983753,1,2,0,5,1,-0.03242990976206539,False
2024-10-18,WP0086,HOTEL,Majalengka,129451986.44,0.1,12945198.64,13145393.68,1.0154648102024024,10,2,1,5,1,-0.12660522408005848,False
2024-08-27,WP0150,RESTORAN,Maja,59418011.13,0.1,5941801.11,5304257.75,0.8927020026087679,8,1,4,4,1,-0.13384535779825063,False
2025-02-28,WP0309,PARKIR,Kadipaten,20652534.41,0.25,5163133.6,5302480.1,1.0269887457492868,2,1,2,2,1,-0.1277385064556441,False
2025-04-01,WP0131,HOTEL,Leuwimunding,153440609.32,0.1,15344060.93,12177997.96,0.7936619917997159,4,3,1,3,1,-0.07740503090210576,False
2025-08-02,WP0207,RESTORAN,Jatiwangi,100923929.68,0.1,10092392.97,12361460.84,1.2248295202876944,8,2,4,1,1,-0.10326822819509707,False
2024-12-10,WP0335,RESTORAN,Majalengka,79277821.26,0.1,7927782.13,7257581.67,0.9154617963750726,12,2,4,5,1,-0.1223507111420088,False
2025-06-17,WP0208,REKLAME,Dawuan,29102485.57,0.25,7275621.39,7611172.97,1.046119989209609,6,1,3,0,1,-0.13757615931729827,False
2024-12-01,WP0194,REKLAME,Leuwimunding,35468485.22,0.25,8867121.31,8310081.74,0.9371792095173219,12,1,3,3,1,-0.13541655011543613,False
2025-05-24,WP0126,HOTEL,Kadipaten,84295404.6,0.1,8429540.46,9059956.13,1.0747864813024457,5,2,1,2,1,-0.13284455236432702,False
2024-08-31,WP0122,GALIAN_C,Kadipaten,259710011.33,0.2,51942002.27,50938938.25,0.9806887687004061,8,2,0,2,1,-0.07456904681154503,False
2024-10-09,WP0121,PARKIR,Rajagaluh,14724605.78,0.25,3681151.45,4214705.97,1.1449422897283945,10,1,2,7,1,-0.06814721044995775,False
2025-01-18,WP0177,REKLAME,Jatiwangi,13843316.01,0.25,3460829.0,3666640.12,1.0594687342252391,1,1,3,1,1,-0.07786799856967913,False
2025-04-28,WP0021,REKLAME,Jatiwangi,28535776.0,0.25,7133944.0,8348464.15,1.170245259845045,4,1,3,1,1,-0.13554070144771324,False
2025-07-11,WP0215,PARKIR,Kadipaten,14605325.36,0.25,3651331.34,4181493.61,1.1451969762897498,7,1,2,2,1,-0.1098193193689746,False
2025-05-21,WP0234,HOTEL,Majalengka,184729349.8,0.1,18472934.98,17153753.55,0.9285884223904739,5,1,1,5,1,-0.11986752265660616,False
2025-04-12,WP0165,RESTORAN,Kadipaten,131358226.73,0.1,13135822.67,10932885.47,0.8322954522649627,4,2,4,2,1,-0.11970169379373763,False
2024-10-24,WP0030,RESTORAN,Kadipaten,95219611.16,0.1,9521961.12,9805062.37,1.0297314015917762,10,2,4,2,1,-0.1386391484540394,False
2025-02-01,WP0303,REKLAME,Majalengka,34676886.19,0.25,8669221.55,8346039.7,0.9627207762385539,2,1,3,5,1,-0.14419760764831996,False
2024-10-03,WP0237,RESTORAN,Maja,70050127.2,0.1,7005012.72,7422711.12,1.0596284998608825,10,2,4,4,1,-0.14274993107351025,False
2025-07-09,WP0329,HOTEL,Leuwimunding,180725709.98,0.1,18072571.0,18419976.39,1.0192227984607172,7,1,1,3,1,-0.1256173779292189,False
2025-06-27,WP0338,PARKIR,Rajagaluh,5000000.0,0.25,1250000.0,1334613.51,1.067690808,6,1,2,7,-1,0.013789360159226383,True
2025-01-18,WP0036,PARKIR,Dawuan,32758158.05,0.25,8189539.51,8703358.97,1.0627409464686741,1,1,2,0,1,-0.08810015494963092,False
2024-09-13,WP0342,HOTEL,Jatiwangi,108913346.68,0.1,10891334.67,11381592.45,1.0450135630622395,9,1,1,1,1,-0.12638653248052528,False
2025-03-07,WP0116,GALIAN_C,Leuwimunding,264836614.95,0.2,52967322.99,48741680.08,0.9202217013912939,3,1,0,3,1,-0.06421103088119806,False
2025-01-06,WP0170,REKLAME,Maja,21241926.16,0.25,5310481.54,5959811.36,1.1222732468061645,1,2,3,4,1,-0.10573742719313561,False
2024-12-20,WP0127,PARKIR,Dawuan,34978965.77,0.25,8744741.44,10036735.53,1.1477452591211204,12,1,2,0,1,-0.0848296358213515,False
2024-08-29,WP0282,HOTEL,Panyingkiran,140743378.3,0.1,14074337.83,12741153.15,0.9052754952948291,8,3,1,6,1,-0.08014008338065165,False
2025-02-13,WP0227,GALIAN_C,Leuwimunding,213653433.45,0.2,42730686.69,4839294.03,0.11325102414355795,2,2,0,3,-1,0.025461672875690233,True
2025-07-04,WP0272,PARKIR,Rajagaluh,25806356.72,0.25,6451589.18,16672637.52,2.584268318213033,7,1,2,7,1,-0.000527077765058892,False
2025-05-31,WP0346,REKLAME,Dawuan,23091305.39,0.25,5772826.35,5462422.82,0.946230232613874,5,2,3,0,1,-0.12004717959586891,False
2025-05-18,WP0050,RESTORAN,Jatiwangi,69918217.91,0.1,6991821.79,6891674.13,0.9856764570082098,5,4,4,1,1,-0.0502069338855039,False
2024-11-04,WP0269,HOTEL,Maja,170313673.86,0.1,17031367.39,19577825.93,1.1495158011502444,11,1,1,4,1,-0.09052239946637508,False
2025-05-24,WP0202,RESTORAN,Kadipaten,72155153.07,0.1,7215515.31,7558519.15,1.0475369845760885,5,2,4,2,1,-0.14786206820349634,False
2024-09-23,WP0198,GALIAN_C,Kadipaten,204016629.39,0.2,40803325.88,41058372.29,1.0062506279696433,9,2,0,2,1,-0.08363039706983733,False
2025-05-26,WP0089,GALIAN_C,Panyingkiran,375380473.42,0.2,75076094.68,65626257.32,0.874129875824276,5,2,0,6,1,-0.009238823364469906,False
2025-02-06,WP0259,REKLAME,Jatiwangi,26695669.25,0.25,6673917.31,7145886.18,1.0707184173967537,2,2,3,1,1,-0.12458208784133146,False
2025-01-01,WP0319,RESTORAN,Panyingkiran,63862578.99,0.1,6386257.9,6813183.22,1.0668506231168646,1,1,4,6,1,-0.09682063612853659,False
2025-08-19,WP0323,REKLAME,Jatiwangi,54538687.3,0.25,13634671.83,12405238.52,0.9098303702994222,8,1,3,1,1,-0.132207853903464,False
2025-01-14,WP0316,REKLAME,Maja,18919218.86,0.25,4729804.72,5026140.46,1.0626528488051405,1,4,3,4,1,-0.02560340638486358,False
2025-07-12,WP0102,REKLAME,Maja,56606282.59,0.25,14151570.65,15188518.31,1.0732743866844208,7,3,3,4,1,-0.09525102657640006,False
2025-05-09,WP0287,HOTEL,Kadipaten,99308216.4,0.1,9930821.64,9846979.38,0.9915573692651679,5,1,1,2,1,-0.1457099164313828,False
2025-06-19,WP0124,RESTORAN,Rajagaluh,113950779.14,0.1,11395077.91,11506648.24,1.0097910984796417,6,1,4,7,1,-0.10482955582016695,False
2025-02-15,WP0125,RESTORAN,Panyingkiran,64143123.9,0.1,6414312.39,6881570.74,1.072846210410404,2,1,4,6,1,-0.11192008116434715,False
2025-05-30,WP0045,RESTORAN,Dawuan,99782632.07,0.1,9978263.21,8842321.63,0.8861583868762267,5,2,4,0,1,-0.11701954698584777,False
2025-06-11,WP0227,GALIAN_C,Leuwimunding,204065692.14,0.2,40813138.43,43534878.67,1.0666878447651889,6,2,0,3,1,-0.08768207605495298,False
2025-07-07,WP0092,PARKIR,Panyingkiran,43502923.37,0.25,10875730.84,11407042.63,1.0488529734522192,7,1,2,6,1,-0.13529339140101054,False
2025-06-13,WP0233,REKLAME,Majalengka,32363229.23,0.25,8090807.31,8224287.52,1.0164977615812234,6,2,3,5,1,-0.15688465718099326,False
2025-08-24,WP0308,HOTEL,Leuwimunding,137971815.29,0.1,13797181.53,15159018.22,1.098703977115825,8,1,1,3,1,-0.134207575625084,False
2025-07-14,WP0314,GALIAN_C,Dawuan,283907615.65,0.2,56781523.13,57497343.71,1.0126065758814033,7,1,0,0,1,-0.026354977980378336,False
2025-01-24,WP0201,REKLAME,Leuwimunding,37047841.25,0.25,9261960.31,9209268.23,0.9943109149428,1,2,3,3,1,-0.1236717093570685,False
2024-11-28,WP0057,RESTORAN,Jatiwangi,87800137.85,0.1,8780013.79,8384657.14,0.9549708395161872,11,5,4,1,1,-0.006357361644100723,False
2025-05-06,WP0123,HOTEL,Maja,52065557.81,0.1,5206555.78,3675153.5,0.7058703786709455,5,2,1,4,1,-0.08384075496619064,False
2025-08-14,WP0066,REKLAME,Dawuan,36631333.96,0.25,9157833.49,8552532.92,0.9339035187022166,8,1,3,0,1,-0.13086582176799705,False
2025-07-12,WP0142,RESTORAN,Panyingkiran,51438781.66,0.1,5143878.17,4807703.28,0.9346456352794997,7,1,4,6,1,-0.12034853158003844,False
2024-12-28,WP0048,REKLAME,Rajagaluh,17616235.78,0.25,4404058.94,4666733.47,1.0596437362847826,12,1,3,7,1,-0.06772911624698952,False
2025-03-29,WP0068,PARKIR,Panyingkiran,6996509.56,0.25,1749127.39,1766367.08,1.0098561660508902,3,2,2,6,1,-0.03269474248687754,False
2024-08-26,WP0143,HOTEL,Majalengka,66612277.78,0.1,6661227.78,6787892.79,1.0190152647805117,8,1,1,5,1,-0.13503733172000748,False
2025-01-26,WP0259,REKLAME,Jatiwangi,33410344.36,0.25,8352586.09,7955575.27,0.9524685150536413,1,1,3,1,1,-0.12343205602389262,False
2024-12-04,WP0238,RESTORAN,Leuwimunding,103946249.07,0.1,10394624.91,11003118.62,1.0585392657521107,12,2,4,3,1,-0.12222579235531178,False
2025-04-09,WP0183,GALIAN_C,Dawuan,196518651.37,0.2,39303730.27,43985414.84,1.119115527657014,4,1,0,0,1,-0.03589528534196329,False
2024-10-09,WP0050,RESTORAN,Jatiwangi,70611802.15,0.1,7061180.21,5566891.15,0.7883797020385067,10,3,4,1,1,-0.067028102077765,False
2025-05-08,WP0127,PARKIR,Dawuan,24002181.71,0.25,6000545.43,6532122.5,1.0885881252298093,5,2,2,0,1,-0.10889212252040903,False
2025-04-06,WP0208,REKLAME,Dawuan,36725342.24,0.25,9181335.56,8553340.76,0.931600931488011,4,1,3,0,1,-0.12962959442555655,False
2025-05-12,WP0135,GALIAN_C,Majalengka,226475541.81,0.2,45295108.36,47174084.68,1.0414829854267291,5,3,0,5,1,-0.04543040610206506,False
2025-04-18,WP0271,PARKIR,Panyingkiran,14911256.61,0.25,3727814.15,4087303.73,1.0964344158627115,4,1,2,6,1,-0.11284231333116446,False
2025-07-12,WP0200,PARKIR,Dawuan,24042831.29,0.25,6010707.82,6340890.32,1.0549323823229857,7,3,2,0,1,-0.07918051820384608,False
2025-03-16,WP0074,PARKIR,Kadipaten,9249304.11,0.25,2312326.03,2189440.71,0.9468564041550837,3,1,2,2,1,-0.06888365067141133,False
2025-06-30,WP0192,GALIAN_C,Rajagaluh,113659878.76,0.2,22731975.75,22677160.55,0.9975886301919885,6,1,0,7,1,-0.05321499995058965,False
2024-10-24,WP0257,GALIAN_C,Kadipaten,280543730.69,0.2,56108746.14,50275437.24,0.8960356575168337,10,2,0,2,1,-0.04664386111471408,False
2025-07-11,WP0237,RESTORAN,Maja,63726610.42,0.1,6372661.04,5925393.65,0.9298146587128068,7,1,4,4,1,-0.14559200562800334,False
2024-11-14,WP0081,GALIAN_C,Majalengka,199376454.4,0.2,39875290.88,38204462.23,0.9580986467276648,11,3,0,5,1,-0.032141323083314965,False
2025-05-08,WP0050,RESTORAN,Jatiwangi,51334700.68,0.1,5133470.07,4719618.47,0.919381705872106,5,4,4,1,1,-0.03176711664407883,False
2025-03-06,WP0243,GALIAN_C,Panyingkiran,330690809.92,0.2,66138161.98,63518648.16,0.9603933078637393,3,1,0,6,1,-0.021868634758470007,False
2025-06-11,WP0267,REKLAME,Leuwimunding,43748000.6,0.25,10937000.15,9682348.3,0.8852837311152456,6,1,3,3,1,-0.15799534346095645,False
2024-09-27,WP0107,HOTEL,Panyingkiran,126757789.24,0.1,12675778.92,11367198.18,0.89676526008707,9,1,1,6,1,-0.12402498263776818,False
2025-01-01,WP0114,PARKIR,Kadipaten,20060268.53,0.25,5015067.13,4939658.98,0.9849636808351159,1,2,2,2,1,-0.108365320556428,False
2025-06-08,WP0289,RESTORAN,Jatiwangi,44244085.59,0.1,4424408.56,4411373.73,0.9970538819317357,6,1,4,1,1,-0.12274280114901426,False
2025-02-10,WP0007,RESTORAN,Kadipaten,78421696.93,0.1,7842169.69,7304121.34,0.9313903713807549,2,3,4,2,1,-0.093590224552627,False
2024-12-25,WP0156,RESTORAN,Leuwimunding,53531551.42,0.1,5353155.14,3849581.19,0.719123785753013,12,1,4,3,1,-0.07363435446134103,False
2025-04-27,WP0226,RESTORAN,Dawuan,51750553.68,0.1,5175055.37,5371927.92,1.0380425977934995,4,2,4,0,1,-0.10174231698004249,False
2025-08-21,WP0243,GALIAN_C,Panyingkiran,378527369.64,0.2,75705473.93,65050337.42,0.8592554017976015,8,1,0,6,1,-0.014692925316606043,False
2025-03-01,WP0193,GALIAN_C,Majalengka,180829104.17,0.2,36165820.83,31393066.6,0.8680313588779122,3,1,0,5,1,-0.06752691648138842,False
2024-12-24,WP0126,HOTEL,Kadipaten,160398313.68,0.1,16039831.37,15042514.27,0.9378224697632841,12,1,1,2,1,-0.10217417535007522,False
2025-04-30,WP0321,REKLAME,Rajagaluh,38478112.37,0.25,9619528.09,9429102.02,0.9802042191448084,4,2,3,7,1,-0.11754206419274837,False
2024-11-16,WP0075,PARKIR,Jatiwangi,21822746.89,0.25,5455686.72,6264977.88,1.148339008732525,11,2,2,1,1,-0.09112695572120505,False
2025-08-22,WP0115,REKLAME,Kadipaten,27825605.21,0.25,6956401.3,7070082.74,1.0163419899309145,8,1,3,2,1,-0.15689862206654887,False
2025-01-19,WP0171,REKLAME,Leuwimunding,42724190.26,0.25,10681047.56,9410151.84,0.8810139442914342,1,1,3,3,1,-0.12645374915408203,False
2025-06-06,WP0209,RESTORAN,Rajagaluh,78181063.28,0.1,7818106.33,7182677.8,0.9187234730280267,6,1,4,7,1,-0.11454474639613621,False
2025-02-12,WP0139,HOTEL,Kadipaten,134188637.95,0.1,13418863.8,13997996.37,1.043158092863272,2,1,1,2,1,-0.12493034951095622,False
2025-07-30,WP0130,REKLAME,Panyingkiran,45579905.68,0.25,11394976.42,12192969.84,1.0700302826953985,7,3,3,6,1,-0.09429885133176841,False
2025-04-01,WP0348,RESTORAN,Majalengka,71729824.05,0.1,7172982.41,6921109.32,0.9648858625878047,4,1,4,5,1,-0.1500036149585759,False
2025-07-25,WP0325,GALIAN_C,Panyingkiran,185489226.36,0.2,37097845.27,41888176.17,1.1291269308267293,7,3,0,6,1,-0.029176315963713395,False
