tanggal,wp_id,omset,target_pajak,Pajak_dibayar,rasio_pajakdibayar,bulan,kode_sector,nama_kecamatan,nama_sektor
2021-11-09,1058,8880645.904121114,677467.792391834,38603.87539085577,0.8200556479100106,4,3,Sukahaji,sector_hotel
2023-08-29,1696,4584937.734651943,205486.9829471686,14994.067895998789,0.4021111353775232,1,2,Sindangwangi,sector_parkir
2021-12-31,1222,7739243.298233487,618721.9769626613,2311.702377920376,0.5927215098369168,6,1,Sindangwangi,sector_reklame
2021-03-16,1491,8446130.023049865,130456.14427997443,21961.58429101049,0.2652474389765803,1,2,Kasokandel,sector_parkir
2022-07-21,1010,7137668.713077069,3078.558537109473,10836.393256471258,0.6929531124588384,11,2,Ligung,sector_parkir
2022-06-21,1792,5126995.13208869,931600.2696081694,78565.95858213872,0.3159365444942271,4,1,Banjaran,sector_reklame
2020-05-12,1700,6296074.485192143,555339.481799034,11338.54598560715,0.8456379470384126,7,2,Cingambul,sector_parkir
2021-12-19,1511,7035019.257220915,927013.7221192574,72450.40090695293,0.22521125323450158,12,1,Rajagaluh,sector_reklame
2020-02-20,1813,2605535.591892126,334497.69217836997,38627.30310863066,0.0246553885902795,6,2,Kasokandel,sector_parkir
2021-09-09,1309,8114834.683058349,328458.28309259505,7430.501135403219,0.27582296154823926,8,1,Ligung,sector_reklame
2021-01-26,1748,9508212.935776006,401254.3467712587,81291.73193821542,0.19914196159489184,4,4,Jatiwangi,sector_restoran
2021-11-26,1033,4705869.220281366,706334.9429742101,58005.09396663767,0.513203575327675,9,4,Kertajati,sector_restoran
2024-10-02,1339,7040565.112787786,566242.8255519881,23652.575135070947,0.21166625874001055,10,3,Talaga,sector_hotel
2021-06-06,1646,7396556.467324505,925429.5521920188,89478.64931583352,0.7655579720122998,8,2,Cigasong,sector_parkir
2024-11-24,1480,6656250.720462655,26415.460231306915,4621.305555668091,0.2489569316239639,5,3,Sindangwangi,sector_hotel
2021-05-22,1573,5516439.572453491,708487.7420345639,20261.778858956513,0.7098984981135291,6,1,Sukahaji,sector_reklame
2024-08-12,1824,8828314.750290625,330997.3616771878,75229.48808780551,0.5826862137835868,5,4,Leuwimunding,sector_restoran
2020-12-19,1738,4544374.421762055,181053.41816664272,70966.85523795793,0.9863873579071655,6,1,Sindang,sector_reklame
2022-05-16,1092,704919.2692173754,510885.22689757886,28998.242203075355,0.9999019672391394,1,3,Bantarujeg,sector_hotel
2022-08-30,1627,8461108.119550386,505558.72039581597,6296.285047743033,0.8708308224841567,4,1,Rajagaluh,sector_reklame
2023-11-19,1843,6772414.595933852,137874.01765973997,85821.99941527189,0.7623835356057636,9,1,Majalengka,sector_reklame
2022-08-13,1132,8507660.402346501,202694.16007675696,31438.394043183267,0.392591849860568,4,1,Lemahsugih,sector_reklame
2020-04-05,1843,1471619.6802024737,408756.5002366533,19651.770151333694,0.7557439598599905,2,1,Jatitujuh,sector_reklame
2020-04-15,1988,404454.11104619165,409402.60097992304,51654.57605386161,0.9571087817086958,6,4,Kertajati,sector_restoran
2024-08-05,1418,9350307.949786764,318240.581480065,91031.69720831649,0.03314379964148972,2,1,Kertajati,sector_reklame
2021-11-08,1467,1562510.2279206854,149396.60635847095,4450.303126553197,0.5425355531957614,3,1,Kertajati,sector_reklame
2021-05-27,1804,8115558.087497473,5369.305421878542,76603.82839428568,0.22581832134455027,7,4,Banjaran,sector_restoran
2024-04-30,1443,8249778.427588294,970264.8273655926,57290.07547107702,0.5622975527101619,4,1,Kadipaten,sector_reklame
2023-06-19,1704,7116181.485435129,943555.730474223,42602.366743526516,0.47178261886130224,1,1,Sindangwangi,sector_reklame
2022-05-05,1911,1399495.8898194225,484166.72879695904,74433.6363660955,0.5800108957367616,9,3,Jatiwangi,sector_hotel
2024-02-20,1029,6707246.383151995,995056.7015217307,96585.86000171906,0.5554525992045369,6,4,Argapura,sector_restoran
2022-02-28,1968,8901957.17493597,673980.676451461,22997.700495152832,0.9605059687768763,9,2,Cigasong,sector_parkir
2021-05-29,1297,4312763.283528744,69788.680069934,14450.371770704749,0.5566642478453887,3,1,Sindangwangi,sector_reklame
2024-08-04,1060,4193816.858348129,118600.48088354475,91296.88634774744,0.8477697672436186,5,3,Leuwimunding,sector_hotel
2022-06-16,1457,4484297.264836249,916194.7330257681,66928.41243798463,0.32662208393283804,9,4,Maja,sector_restoran
2022-12-20,1972,914491.7176944438,630422.1499474788,43854.8035540404,0.44371968190313843,6,1,Sumberjaya,sector_reklame
2023-12-10,1303,8931053.133396737,843340.4430306938,57368.63106940188,0.47570934128436176,2,2,Malausma,sector_parkir
2022-10-04,1957,8704910.353407053,898371.3799842104,74586.82912710679,0.2859407629020259,1,1,Banjaran,sector_reklame
2023-08-10,1339,9979302.285723833,448494.0692711037,77325.88668070115,0.3859923588631757,9,3,Cingambul,sector_hotel
2022-01-06,1860,5893313.100834293,49477.425625116346,91997.42866381456,0.6025279486721075,1,4,Bantarujeg,sector_restoran
2020-10-28,1447,7536797.200868719,189092.06854842472,42741.594610672706,0.5843858856714871,5,3,Panyingkiran,sector_hotel
2023-04-08,1952,2106451.8724423163,67505.37535513267,29411.74991093756,0.6400709911277457,1,4,Palasah,sector_restoran
2021-10-07,1835,6708535.300419278,189551.1058528088,64002.4602523052,0.35829973626593964,5,2,Lemahsugih,sector_parkir
2022-11-30,1301,6532355.202698167,411122.39352942095,41631.21713802508,0.3226731802015265,5,1,Majalengka,sector_reklame
2020-08-18,1880,9021966.484831963,119078.61370447044,59500.38554950289,0.6155017039266214,7,3,Leuwimunding,sector_hotel
2023-12-03,1539,8324847.956106834,167566.5145575379,42056.581265749424,0.1415331309432497,7,2,Sindang,sector_parkir
2022-01-07,1484,9390817.979915855,446375.9602896075,15384.279089149632,0.2605012280968186,11,2,Kasokandel,sector_parkir
2024-08-01,1076,8701451.379745914,340830.77943810105,46995.73249072995,0.05170645958346526,10,1,Maja,sector_reklame
2024-07-03,1632,8700069.559498634,468190.46606385295,69122.69041190918,0.08188474407011932,1,3,Kasokandel,sector_hotel
2022-09-23,1514,730860.9342183109,429742.855731303,79948.45238599821,0.25094944646800277,9,1,Malausma,sector_reklame
2020-10-23,1548,8475023.331689963,644833.5479539036,49383.29505197503,0.029333987493949838,1,1,Banjaran,sector_reklame
2021-03-30,1943,6114036.105580869,937252.3593269787,16607.26523201905,0.2529564861665869,5,4,Sindangwangi,sector_restoran
2022-12-16,1658,3866400.0724830157,108756.47410579823,41527.30219397821,0.6584265598314057,7,4,Rajagaluh,sector_restoran
2022-07-30,1091,659494.781441817,100160.88915988572,78650.76349128566,0.0704960076842437,12,1,Jatitujuh,sector_reklame
2024-07-16,1850,6808970.370203663,852953.3049798111,41344.64113464558,0.4423693110166946,8,4,Leuwimunding,sector_restoran
2020-08-27,1784,3349197.330322413,506890.30794780666,69683.42628106181,0.913977699050354,2,3,Banjaran,sector_hotel
2024-06-09,1465,4730985.023361744,766638.6185448738,50770.64679964117,0.793371980636147,1,4,Lemahsugih,sector_restoran
2023-04-14,1465,6849111.52684583,216206.48170367413,24198.19019842873,0.31238312727190864,4,2,Kadipaten,sector_parkir
2022-12-22,1888,9126568.015539015,829033.7105943842,79635.43575150512,0.9255574243997305,12,1,Jatitujuh,sector_reklame
2021-07-04,1598,8271825.464489484,923922.7775685032,8512.924061661635,0.3363500317802476,4,1,Dawuan,sector_reklame
2020-05-17,1039,4560911.578125638,635847.5325309418,52536.53924723955,0.08179034137418686,10,3,Lemahsugih,sector_hotel
2021-03-29,1689,3939053.2587191514,106773.14245232844,20968.214320916155,0.9941153972004324,12,1,Talaga,sector_reklame
2024-11-11,1328,2473819.4145560698,895399.5193421824,6799.856291283428,0.87132230191728,6,4,Sukahaji,sector_restoran
2024-01-12,1284,3787024.8366420856,792695.2396427012,50343.10031461656,0.4712734554680814,1,2,Palasah,sector_parkir
2023-06-03,1946,1199359.2341897932,751126.8987379754,50006.25937789887,0.6697127589504799,1,1,Sukahaji,sector_reklame
2021-03-18,1553,9713944.53281107,37691.46071700964,70719.40007740451,0.6745157970781035,3,4,Ligung,sector_restoran
2023-05-14,1796,5781782.695199831,799163.5627317142,74500.59423588529,0.20253740842315573,5,2,Sindang,sector_parkir
2024-08-26,1065,1365277.8436726078,138813.05945788865,72806.36972042039,0.208048146822096,12,1,Banjaran,sector_reklame
2020-01-27,1635,3592779.491732467,223163.7900206915,41014.917418383826,0.47488489631830755,6,1,Sindang,sector_reklame
2021-04-01,1656,5515687.521844494,577557.7000343882,63205.8097439336,0.912457408736321,5,1,Cikijing,sector_reklame
2021-11-25,1631,5375567.802744609,265715.7921439662,57736.82974013163,0.019893837109985074,5,2,Palasah,sector_parkir
2021-12-10,1108,451483.35031446035,661686.8581056078,42214.01943608027,0.7846805795898657,9,1,Argapura,sector_reklame
2022-04-28,1414,9513326.238868203,608462.3772513825,59761.54814918072,0.0669515158775076,2,1,Dawuan,sector_reklame
2022-08-06,1091,2826219.246601952,109041.44841524937,94730.06288295562,0.48343989373428664,12,4,Malausma,sector_restoran
2020-04-16,1367,260228.22242572278,656358.5650119148,19370.084993769597,0.6414941047427417,12,4,Argapura,sector_restoran
2021-03-19,1819,856795.6886077964,924030.954915105,90586.63236897408,0.6898916744116401,1,4,Argapura,sector_restoran
2024-09-20,1422,5843929.5421549715,161948.7952806473,5440.205846921517,0.06789447097975226,6,4,Dawuan,sector_restoran
2020-02-05,1571,1464076.6546834589,597464.9589219445,30908.0823688759,0.42441758121012857,9,1,Majalengka,sector_reklame
2021-08-19,1861,513075.4492496825,342523.5065647574,28885.71033629167,0.5879988878973014,7,2,Sumberjaya,sector_parkir
2020-06-03,1738,3858302.0174858426,460152.06010183034,62673.87427730248,0.07538508193294685,8,1,Cingambul,sector_reklame
2023-04-07,1239,6265335.804167867,287713.1788998909,13209.372682551304,0.14374361102935668,5,3,Panyingkiran,sector_hotel
2022-03-06,1434,1207214.0679319624,354776.50571134756,88246.5264227914,0.6670124996089981,10,2,Kertajati,sector_parkir
2020-09-28,1211,3201945.538298024,29882.911443290723,82872.28570565762,0.5264218146247451,4,3,Panyingkiran,sector_hotel
