tanggal,wp_id,omset,target_pajak,pajak_dibayar,rasio_pajakdibayar,bulan,kode_sector,nama_kecamatan,nama_sektor,kode_kecamatan_2,kode_kecamatan_3,kode_kecamatan_4,kode_kecamatan_5,kode_kecamatan_6,kode_kecamatan_7,kode_kecamatan_8,kode_kecamatan_9,kode_kecamatan_10,kode_kecamatan_11,kode_kecamatan_12,kode_kecamatan_13,kode_kecamatan_14,kode_kecamatan_15,kode_kecamatan_16,kode_kecamatan_17,kode_kecamatan_18,kode_kecamatan_19,kode_kecamatan_20,kode_kecamatan_21,kode_kecamatan_22,kode_kecamatan_23,kode_kecamatan_24,kode_kecamatan_25,kode_kecamatan_26
2020-10-15,1779,773488828.03,49241889.31,8516325.84,0.172949,1,1,Maja,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-10-01,1771,381331496.93,65118536.43,223206.86,0.003428,10,3,Sindangwangi,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-15,1816,41898184.03,51047732.76,1544117.05,0.030248,12,4,Rajagaluh,sector_restoran,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-10,1511,342704251.41,98118313.86,7413089.51,0.075553,10,3,Rajagaluh,sector_hotel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-10,1394,24386937.65,46708757.75,4751860.47,0.101734,2,3,Rajagaluh,sector_hotel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-20,1900,442713142.92,1228349.76,4637182.83,3.775132,5,1,Sumberjaya,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021-01-22,1160,333935281.74,77547737.88,8332978.6,0.107456,6,2,Kasokandel,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-05,1423,796378178.94,37501896.11,2052623.47,0.054734,11,3,Palasah,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-06-17,1707,286016570.5,80386012.96,3638872.64,0.045267,7,1,Sindangwangi,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,1274,552012232.48,69527948.33,3441800.63,0.049502,9,1,Sukahaji,sector_reklame,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03,1153,58659812.88,24390801.11,8182739.56,0.335485,8,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-08-15,1055,625826597.51,33931901.36,6060068.2,0.178595,12,2,Leuwimunding,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-09-12,1566,799836844.92,85608092.46,5752996.74,0.067202,11,3,Palasah,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-06-08,1003,564064402.58,64662454.74,924647.17,0.0143,1,1,Cigasong,sector_reklame,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,1475,186889496.5,17954261.69,6031743.74,0.335951,12,2,Sukahaji,sector_parkir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-29,1524,296479983.45,102814.06,2837142.2,27.594885,7,4,Sindang,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-05-16,1639,860233195.44,94013351.0,5148059.23,0.054759,7,2,Sumberjaya,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-03-22,1222,574137300.84,76601903.38,610486.37,0.00797,7,3,Palasah,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-17,1814,983661072.68,21211952.93,7079116.2,0.333732,1,4,Leuwimunding,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-05,1839,566034787.1,93971524.94,1670856.41,0.01778,5,4,Leuwimunding,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-08-07,1210,934823634.03,32640947.84,2338759.77,0.071651,1,4,Sumberjaya,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-01-04,1650,784553913.62,45106024.03,7135495.98,0.158194,6,1,Jatitujuh,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-01-13,1444,164435049.59,53610665.43,6174672.81,0.115176,11,3,Leuwimunding,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-08-21,1944,350459793.89,2701857.17,3265557.62,1.208634,6,4,Sindangwangi,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,1440,555758951.64,39557772.08,5331338.61,0.134773,9,1,Argapura,sector_reklame,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-02,1759,765184444.34,34157143.2,7350894.46,0.215208,10,1,Kertajati,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-04-29,1585,979734476.5,8193888.95,4802340.74,0.586088,6,2,Sukahaji,sector_parkir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-27,1120,314485312.47,93240692.93,7878526.51,0.084497,12,1,Lemahsugih,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-10-28,1173,837069158.65,78213905.1,4360749.33,0.055754,1,1,Talaga,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-05,1341,869551812.33,15220320.09,2263689.85,0.148728,7,3,Kertajati,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,1202,964319734.86,65875087.01,5134185.99,0.077938,6,4,Kasokandel,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-16,1883,280131737.05,40405762.57,1291313.34,0.031959,6,3,Jatiwangi,sector_hotel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-12,1245,776691942.93,15195463.33,331373.95,0.021807,10,2,Kadipaten,sector_parkir,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,1966,756476965.7,63881911.95,5560666.76,0.087046,10,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,1686,144582067.37,75199035.1,1412369.66,0.018782,6,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-07-15,1730,22459171.57,78919451.14,5718808.62,0.072464,6,1,Sukahaji,sector_reklame,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,1757,736003201.77,59458756.78,886542.76,0.01491,9,4,Sindangwangi,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-17,1802,997570183.86,42614848.94,5873681.61,0.137832,10,4,Rajagaluh,sector_restoran,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-30,1322,530126611.84,42716650.92,6470982.24,0.151486,4,2,Maja,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-09-07,1725,496315010.65,12839425.64,3532784.0,0.275151,7,2,Lemahsugih,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-04-11,1239,129346760.41,16235654.68,2557445.81,0.15752,1,2,Sindangwangi,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-03,1987,10664098.43,78803956.54,5940301.54,0.075381,2,3,Kertajati,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-11-13,1969,917328505.19,4651362.36,2149318.3,0.462084,6,4,Leuwimunding,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-11-27,1914,302467657.73,8797479.93,1386128.34,0.15756,11,1,Panyingkiran,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,1539,470399947.99,22302551.22,176673.81,0.007922,4,2,Jatitujuh,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-06-08,1995,839981346.79,64431737.07,3164852.41,0.049119,7,4,Jatitujuh,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-04-11,1568,413868606.77,40055192.16,2308336.02,0.057629,8,2,Maja,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-06-14,1921,380381930.79,19020735.93,4007871.34,0.210711,11,2,Kadipaten,sector_parkir,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-14,1899,935543113.99,94097538.54,7079282.99,0.075233,1,3,Sukahaji,sector_hotel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-19,1953,824955913.35,6382602.93,2266271.54,0.35507,3,3,Cigasong,sector_hotel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-08,1023,426683577.19,20897959.26,8519129.85,0.407654,11,1,Kadipaten,sector_reklame,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,1719,670596359.66,58970062.35,7728216.61,0.131053,3,3,Banjaran,sector_hotel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,1559,993128896.52,78933858.21,9906570.34,0.125505,7,3,Kertajati,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-05-06,1456,942496298.03,96079367.38,701973.3,0.007306,9,4,Talaga,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-08-29,1945,268289206.79,99787309.31,2956923.28,0.029632,8,4,Ligung,sector_restoran,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-26,1298,578268587.21,77210078.27,1334091.47,0.017279,8,4,Banjaran,sector_restoran,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-02,1392,145879548.8,88093989.45,5253229.29,0.059632,7,2,Jatiwangi,sector_parkir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,1758,706718842.8,79000401.34,1770352.67,0.022409,11,2,Cikijing,sector_parkir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-24,1674,104485996.44,97674864.81,604302.72,0.006187,4,4,Leuwimunding,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-09-23,1453,969461411.93,18359535.27,7666014.76,0.417549,7,2,Cingambul,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-30,1734,922463730.34,8982380.3,4996326.82,0.556236,10,3,Majalengka,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-07-13,1337,955012906.02,38853540.96,3660884.8,0.094223,4,3,Talaga,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-10-21,1118,815207497.71,61773968.25,9703267.24,0.157077,8,1,Bantarujeg,sector_reklame,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,1187,725123514.25,78082979.9,6062664.78,0.077644,11,4,Sukahaji,sector_restoran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,1617,183947102.77,9770296.16,3562489.68,0.364625,5,2,Sukahaji,sector_parkir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,1614,97472486.01,48393765.5,168785.88,0.003488,11,2,Panyingkiran,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,1163,590566785.48,513330.8,7303284.8,14.227248,6,4,Cikijing,sector_restoran,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,1251,642342636.47,38783138.38,3583626.86,0.092402,9,4,Sukahaji,sector_restoran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,1615,590702211.8,98586025.71,915813.92,0.009289,9,1,Talaga,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-11-15,1594,397664574.64,29388468.74,1830025.72,0.06227,4,3,Panyingkiran,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-13,1108,170137175.17,68091107.48,8952600.2,0.13148,11,1,Maja,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-03-19,1131,377344042.08,76250687.85,4008770.95,0.052574,11,3,Lemahsugih,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-18,1704,28968231.72,27154683.36,7253417.68,0.267115,10,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,1751,203399313.59,57990408.81,3519753.95,0.060695,11,1,Sindangwangi,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,1600,447705296.87,84881347.58,9319710.74,0.109797,4,4,Kadipaten,sector_restoran,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-16,1097,314560263.73,8159755.13,9852093.18,1.207401,1,2,Palasah,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-05-09,1744,946841289.2,71125787.08,8779833.42,0.123441,5,3,Maja,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-09,1129,429275568.48,80249063.81,7254519.2,0.0904,11,1,Argapura,sector_reklame,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,1429,700441960.88,7519916.23,4368420.16,0.580913,3,4,Sindangwangi,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-18,1923,839031228.61,17393986.05,2482352.32,0.142713,10,3,Kadipaten,sector_hotel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,1887,415427614.06,50373201.32,1398772.56,0.027768,10,2,Ligung,sector_parkir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,1489,311877176.66,45534965.74,8336957.19,0.183089,1,2,Argapura,sector_parkir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,1390,299824808.75,62617041.51,6897282.57,0.11015,3,2,Jatiwangi,sector_parkir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-13,1715,226416527.13,85551176.94,8410090.18,0.098305,11,2,Cingambul,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-06-15,1125,936358522.97,24951253.12,3945220.11,0.158117,5,1,Argapura,sector_reklame,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-03,1436,336121538.8,16341877.9,1102446.75,0.067461,6,1,Kertajati,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,1441,878320362.42,21142359.55,2910189.02,0.137647,9,1,Ligung,sector_reklame,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-01,1549,869618155.63,76532148.34,5832609.03,0.076211,9,1,Sindangwangi,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-17,1131,88762117.44,74371178.0,1584537.14,0.021306,11,2,Cigasong,sector_parkir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-21,1137,379295335.62,15132804.29,2984980.63,0.197252,1,2,Sumberjaya,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-24,1747,989452629.1,29787349.87,6087539.26,0.204367,1,2,Panyingkiran,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-03,1950,637023777.55,80342576.64,5049768.77,0.062853,6,3,Banjaran,sector_hotel,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-13,1182,566271335.12,30326717.04,28974.0,0.000955,4,4,Jatiwangi,sector_restoran,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-16,1901,344926633.99,5320708.24,3812773.61,0.716591,5,4,Cigasong,sector_restoran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,1142,92289214.86,75597901.22,3872395.24,0.051224,7,2,Talaga,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-09-05,1826,160723552.72,90229678.54,1335458.01,0.014801,7,2,Sindangwangi,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-09,1982,834640449.89,74447316.09,2614929.61,0.035125,1,1,Kasokandel,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-08-12,1382,35086850.44,56528261.24,7221594.36,0.127752,12,1,Bantarujeg,sector_reklame,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-30,1576,629056900.98,28262273.41,2637178.84,0.093311,6,4,Ligung,sector_restoran,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,1079,883303904.55,13604057.28,8302189.62,0.610273,3,1,Jatitujuh,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-11-20,1571,723047808.8,40052092.84,3510663.58,0.087652,11,4,Ligung,sector_restoran,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-05,1488,104904290.31,12032850.37,794872.74,0.066059,3,2,Panyingkiran,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-23,1168,697416585.3,78131097.05,4943041.11,0.063266,11,2,Ligung,sector_parkir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17,1409,893208316.73,60154075.73,9427358.75,0.15672,1,2,Palasah,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-20,1612,321603578.08,34189336.24,2469504.36,0.07223,10,4,Malausma,sector_restoran,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,1433,452324644.77,45895058.7,2681716.06,0.058431,2,4,Ligung,sector_restoran,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-03,1627,169320856.61,84742415.97,8278760.17,0.097693,4,1,Cigasong,sector_reklame,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,1954,372672281.74,32642190.21,8735428.8,0.267612,12,2,Jatiwangi,sector_parkir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-12,1856,239251575.2,47614537.72,3629385.69,0.076224,5,4,Sumberjaya,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-21,1307,52709702.95,81565888.68,7454070.42,0.091387,2,3,Jatitujuh,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-11-10,1460,145853900.28,58589123.26,857018.88,0.014628,5,4,Sindang,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-04,1917,661949879.24,65974628.05,1851540.23,0.028064,12,4,Dawuan,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-03,1884,110116225.87,59463216.5,2027447.48,0.034096,5,2,Sindang,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-11-17,1455,302765055.19,81870115.0,4010336.42,0.048984,8,3,Malausma,sector_hotel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,1557,944068795.72,51110652.7,7376905.74,0.144332,2,1,Dawuan,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-09,1328,856028811.91,59730685.58,4187558.25,0.070107,11,4,Sukahaji,sector_restoran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-01,1232,815681642.6,14131439.62,4512532.79,0.319326,5,2,Panyingkiran,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,1463,180816415.83,688476.27,8051359.27,11.694462,7,3,Cikijing,sector_hotel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03,1261,411438496.28,23524506.8,118526.98,0.005038,6,3,Kadipaten,sector_hotel,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,1058,831444618.75,1217602.54,1708916.9,1.40351,2,1,Kadipaten,sector_reklame,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,1296,458948310.29,17361064.68,7504148.97,0.43224,8,2,Talaga,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-06,1297,909459198.93,71550824.23,4885452.51,0.068279,2,1,Maja,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-05-21,1417,305477617.05,98575592.53,7228898.89,0.073334,4,1,Sindang,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-07-11,1826,361846316.97,38098298.24,3269925.92,0.085829,4,2,Jatiwangi,sector_parkir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-28,1479,475866024.14,42468396.56,3777842.61,0.088957,5,2,Malausma,sector_parkir,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-29,1643,983135477.05,91243143.28,9766664.14,0.10704,8,3,Panyingkiran,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-28,1125,859255979.13,76768934.91,8564657.63,0.111564,3,3,Palasah,sector_hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-10-11,1298,282628079.02,11169677.18,6343068.83,0.567883,11,4,Kertajati,sector_restoran,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,1308,830627274.9,18653262.9,2808710.78,0.150575,10,2,Argapura,sector_parkir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,1995,43114098.99,15511902.63,7249877.09,0.467375,1,2,Sumberjaya,sector_parkir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-12,1622,872702070.18,98603747.41,7564940.41,0.076721,3,2,Rajagaluh,sector_parkir,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-16,1442,804909316.24,1935146.44,7228639.71,3.735448,7,1,Leuwimunding,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-12,1870,201072583.15,7907604.52,8208854.98,1.038096,11,4,Sukahaji,sector_restoran,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10-26,1215,157385853.9,31158905.76,7520559.24,0.241361,11,2,Cikijing,sector_parkir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-11,1766,610300733.4,18903826.23,12915.11,0.000683,7,4,Cigasong,sector_restoran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-07,1866,76472481.81,16265020.68,2358125.84,0.144981,1,1,Sindang,sector_reklame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
